STNAME,CTYNAME,POPESTIMATE2020,GEOID,MEDIAN_HOUSEHOLD_INCOME,CENTROID
North Dakota,Towner County,2139,38095,70656,POINT (-241588.05853593923 2857735.283116432)
North Dakota,Traill County,7979,38097,79065,POINT (-88262.46314124619 2718397.4780773274)
North Dakota,Walsh County,10524,38099,67249,POINT (-128859.34365410868 2820053.467063768)
North Dakota,Ward County,69922,38101,72091,POINT (-414653.18583707017 2814586.897386123)
North Dakota,Wells County,3967,38103,66294,POINT (-277008.9998668369 2737805.3107208167)
North Dakota,Williams County,41189,38105,84145,POINT (-559255.9907045444 2838255.3107260563)
Ohio,Adams County,27451,39001,49068,POINT (1074101.2064465024 1828473.6279675688)
Ohio,Allen County,102137,39003,60384,POINT (992898.0590698072 2035763.047064301)
Ohio,Ashland County,52476,39005,62037,POINT (1143935.0754837664 2064676.1239074816)
Ohio,Ashtabula County,97512,39007,52468,POINT (1254526.1462857209 2179186.83284709)
Ohio,Athens County,62380,39009,48265,POINT (1187781.9378351846 1899752.8266170109)
Ohio,Auglaize County,46473,39011,71669,POINT (986188.2822696546 2010897.2892855047)
Ohio,Belmont County,66291,39013,55573,POINT (1264422.1186221105 1988848.615643466)
Ohio,Brown County,43684,39015,64034,POINT (1039084.7242859382 1833925.551992891)
Ohio,Butler County,390887,39017,74841,POINT (972101.5425281944 1882752.261268542)
Ohio,Carroll County,26702,39019,62482,POINT (1246268.593037704 2049785.039406065)
Ohio,Champaign County,38743,39021,72784,POINT (1030184.3326635164 1968979.141492798)
Ohio,Clark County,135894,39023,57264,POINT (1032032.1742152488 1943987.4169649824)
Ohio,Clermont County,208755,39025,79492,POINT (1013125.5104102192 1843549.7715772633)
Ohio,Clinton County,42035,39027,65927,POINT (1037229.60195722 1888026.809403689)
Ohio,Columbiana County,101650,39029,54167,POINT (1268969.193599663 2074710.9840508031)
Ohio,Coshocton County,36595,39031,50731,POINT (1182381.204600851 2008478.6867048491)
Ohio,Crawford County,42015,39033,55912,POINT (1090307.4573237249 2057415.340117133)
Ohio,Cuyahoga County,1262635,39035,60808,POINT (1184969.8173352545 2136051.3525792817)
Ohio,Darke County,51897,39037,65643,POINT (958958.2148997334 1959481.3090215393)
Ohio,Defiance County,38267,39039,63904,POINT (953651.2804588577 2093096.529354292)
Ohio,Delaware County,215162,39041,121528,POINT (1092023.963347382 1993065.6333678209)
Ohio,Erie County,75482,39043,67925,POINT (1106271.2223486437 2118156.084386733)
Ohio,Fairfield County,159464,39045,82447,POINT (1131509.6070053736 1938795.7890918376)
Ohio,Fayette County,28978,39047,56901,POINT (1064896.1637578649 1908078.0784494784)
Ohio,Franklin County,1324505,39049,69762,POINT (1096188.9489497163 1958640.4842438628)
Ohio,Fulton County,42640,39051,75383,POINT (979859.9110090672 2127702.891919559)
Ohio,Gallia County,29240,39053,51449,POINT (1172800.18065945 1840094.3719551468)
Ohio,Geauga County,95385,39055,101636,POINT (1222995.4838908615 2150466.8601146075)
Ohio,Greene County,168130,39057,82769,POINT (1026382.561548512 1917855.3441516943)
Ohio,Guernsey County,38419,39059,56004,POINT (1222038.6814600865 1986064.3335563168)
Ohio,Hamilton County,830418,39061,67033,POINT (977831.9068868584 1855969.9439228475)
Ohio,Hancock County,74919,39063,72658,POINT (1026073.173811655 2065939.3222148155)
Ohio,Hardin County,30722,39065,58844,POINT (1031797.9835294128 2028021.5268927824)
Ohio,Harrison County,14492,39067,55129,POINT (1251354.3477220864 2018252.8219221712)
Ohio,Henry County,27672,39069,72122,POINT (988333.2895947588 2098509.7283135667)
Ohio,Highland County,43364,39071,59464,POINT (1057954.7948321505 1864622.987346272)
Ohio,Hocking County,28046,39073,57353,POINT (1148462.5648990923 1912428.039015275)
Ohio,Holmes County,44236,39075,75226,POINT (1177317.478474722 2037251.8923583508)
Ohio,Huron County,58495,39077,61482,POINT (1112248.397152097 2093956.685913752)
Ohio,Jackson County,32671,39079,54893,POINT (1144096.441507429 1857732.7387208696)
Ohio,Jefferson County,65186,39081,54272,POINT (1277008.7357769285 2032814.079291232)
Ohio,Knox County,62792,39083,68334,POINT (1138706.1468605285 2012811.8351858645)
Ohio,Lake County,232527,39085,76163,POINT (1214863.4824455518 2171577.79665834)
Ohio,Lawrence County,58141,39087,51062,POINT (1157871.0802057593 1811947.6176215736)
Ohio,Licking County,178796,39089,76596,POINT (1138776.3381755818 1978084.4152488497)
Ohio,Logan County,46114,39091,62449,POINT (1026656.22597791 1996834.897001548)
Ohio,Lorain County,313534,39093,67124,POINT (1146729.8426462794 2115769.585317943)
Ohio,Lucas County,430870,39095,57971,POINT (1018216.5342858608 2134741.205594028)
Ohio,Madison County,43858,39097,78533,POINT (1064542.957782992 1945735.1659209672)
Ohio,Mahoning County,228017,39099,54774,POINT (1264569.7894500345 2102052.1667251936)
Ohio,Marion County,65390,39101,59012,POINT (1074626.5651226365 2025363.5406594784)
Ohio,Medina County,182639,39103,89108,POINT (1170303.932379977 2099148.060935746)
Ohio,Meigs County,22160,39105,46393,POINT (1192786.4636459756 1873084.3125388972)
Ohio,Mercer County,42532,39107,72077,POINT (952712.2919205492 2004581.3775533375)
Ohio,Miami County,108962,39109,72887,POINT (992820.710075632 1954632.9689915136)
Ohio,Monroe County,13356,39111,56384,POINT (1262511.5583266078 1956062.7628285263)
Ohio,Montgomery County,537139,39113,62794,POINT (991773.544428684 1920581.8011472416)
Ohio,Morgan County,13752,39115,58803,POINT (1199109.1554819278 1933914.5491205456)
Ohio,Morrow County,34983,39117,71835,POINT (1106201.0995952904 2022641.2617052705)
Ohio,Muskingum County,86464,39119,58791,POINT (1185724.031167265 1970992.3914565616)
Ohio,Noble County,14107,39121,57054,POINT (1230257.909681151 1955138.4929168187)
Ohio,Ottawa County,40298,39123,72780,POINT (1065459.3397694218 2131674.2587164035)
Ohio,Paulding County,18807,39125,66332,POINT (949063.433846414 2069163.784637193)
Ohio,Perry County,35455,39127,60448,POINT (1164945.5147554253 1941977.9321699508)
Ohio,Pickaway County,58664,39129,75916,POINT (1100096.289278071 1922052.1103163732)
Ohio,Pike County,27076,39131,55029,POINT (1105034.6774463106 1858789.193383241)
Ohio,Portage County,161854,39133,72965,POINT (1227286.5847270535 2113563.341444467)
Ohio,Preble County,41016,39135,67605,POINT (961809.5602046808 1915581.0129333248)
Ohio,Putnam County,34407,39137,81780,POINT (987310.0741098132 2063058.8305136857)
Ohio,Richland County,124988,39139,54906,POINT (1123190.6013278426 2053106.5541762337)
Ohio,Ross County,77068,39141,60352,POINT (1101719.627992731 1887824.5920949248)
Ohio,Sandusky County,58878,39143,62473,POINT (1064609.366806837 2111048.5020259395)
Ohio,Scioto County,73852,39145,48465,POINT (1115900.3853433214 1829307.090437655)
Ohio,Seneca County,55055,39147,63221,POINT (1068954.7263093218 2085343.246257942)
Ohio,Shelby County,48154,39149,72498,POINT (991162.693664306 1985733.7546125485)
Ohio,Stark County,374552,39151,64557,POINT (1219602.7043887489 2072352.05448293)
Ohio,Summit County,539835,39153,66034,POINT (1200556.8709623718 2104496.3641623906)
Ohio,Trumbull County,201682,39155,54406,POINT (1260478.124828376 2135805.1609822097)
Ohio,Tuscarawas County,93199,39157,59626,POINT (1217052.1199940622 2029704.7872373504)
Ohio,Union County,63090,39159,104512,POINT (1060990.6740949713 1991187.2725768257)
Ohio,Van Wert County,28919,39161,59377,POINT (951657.4793142602 2039998.5401345952)
Ohio,Vinton County,12808,39163,51015,POINT (1151866.790481904 1885219.5726239376)
Ohio,Warren County,243236,39165,104523,POINT (1006864.8781668488 1885403.409418796)
Ohio,Washington County,59656,39167,59196,POINT (1232241.2676273223 1920372.8792933344)
Ohio,Wayne County,116903,39169,70121,POINT (1176029.753729744 2067350.8026464295)
Ohio,Williams County,37084,39171,60983,POINT (942762.3348940664 2118439.3473312147)
Ohio,Wood County,132267,39173,67254,POINT (1024605.6523963136 2106357.5085635)
Ohio,Wyandot County,21864,39175,65631,POINT (1058314.419785924 2052230.902944168)
Oklahoma,Adair County,19458,40001,47799,POINT (120021.98328688234 1426680.4331193224)
Oklahoma,Alfalfa County,5712,40003,58045,POINT (-205608.23163839517 1523103.387573263)
Oklahoma,Atoka County,14165,40005,46160,POINT (-3487.8387411065414 1256745.6082900218)
Oklahoma,Beaver County,5028,40007,64431,POINT (-395770.78131408175 1532044.7108598775)
Oklahoma,Beckham County,22331,40009,53119,POINT (-331983.5324178744 1363295.70514951)
Oklahoma,Blaine County,8702,40011,54616,POINT (-217708.20259658023 1427526.4194508025)
Oklahoma,Bryan County,46328,40013,53782,POINT (-23767.43319080738 1211074.5929341032)
Oklahoma,Caddo County,26905,40015,51071,POINT (-214490.43151425177 1348889.4692919755)
Oklahoma,Canadian County,155445,40017,81761,POINT (-178337.56209347543 1389370.403491431)
Oklahoma,Carter County,48041,40019,56052,POINT (-117480.65540215732 1243847.750942017)
Oklahoma,Cherokee County,47092,40021,49403,POINT (89466.00642041212 1428770.7199166638)
Oklahoma,Choctaw County,14207,40023,41999,POINT (41463.25659600012 1218242.1956817375)
Oklahoma,Cimarron County,2290,40025,50900,POINT (-576051.5228409937 1542336.0362260009)
Oklahoma,Cleveland County,296256,40027,70923,POINT (-119615.48574780152 1350468.628624207)
Oklahoma,Coal County,5283,40029,44040,POINT (-27122.00373084203 1280801.2646289757)
Oklahoma,Comanche County,121144,40031,55600,POINT (-224718.09033126308 1291670.969891741)
Oklahoma,Cotton County,5537,40033,51036,POINT (-216542.32219001147 1249918.932553867)
Oklahoma,Craig County,14143,40035,48922,POINT (69943.98848527917 1524442.873543177)
Oklahoma,Creek County,71857,40037,57545,POINT (-33177.10930106891 1427856.9385135712)
Oklahoma,Custer County,28444,40039,54056,POINT (-269401.6732532762 1402571.9462422573)
Oklahoma,Delaware County,40390,40041,54799,POINT (106341.00206063248 1485113.1487569571)
Oklahoma,Dewey County,4473,40043,55444,POINT (-268669.38645206834 1441650.250544174)
Oklahoma,Ellis County,3746,40045,54087,POINT (-334243.03065445693 1469716.4137669394)
Oklahoma,Garfield County,62701,40047,55515,POINT (-158453.5513085963 1482702.0985094248)
Oklahoma,Garvin County,25655,40049,49245,POINT (-118861.61221863815 1294556.911384513)
Oklahoma,Grady County,54884,40051,66930,POINT (-170438.95436021016 1330294.7439028698)
Oklahoma,Grant County,4177,40053,55657,POINT (-157907.7551184695 1529432.0662428427)
Oklahoma,Greer County,5493,40055,40545,POINT (-322483.3456531655 1325611.4677763672)
Oklahoma,Harmon County,2475,40057,41170,POINT (-349312.3088631735 1305218.0197543642)
Oklahoma,Harper County,3248,40059,65228,POINT (-324200.0858202536 1533308.0852458624)
Oklahoma,Haskell County,11552,40061,44536,POINT (79590.46771964696 1351932.2691089362)
Oklahoma,Hughes County,13346,40063,43773,POINT (-22548.83115954735 1332318.205834671)
Oklahoma,Jackson County,24747,40065,53513,POINT (-310791.0608411753 1286464.0021131644)
Oklahoma,Jefferson County,5331,40067,44188,POINT (-167714.35461723045 1229044.0527228676)
Oklahoma,Johnston County,10244,40069,48452,POINT (-60278.43076505921 1250332.172647643)
Oklahoma,Kay County,43611,40071,53066,POINT (-101126.84338554356 1530981.0433748497)
Oklahoma,Kingfisher County,15177,40073,73023,POINT (-173602.49211640385 1434392.4647372616)
Oklahoma,Kiowa County,8496,40075,44959,POINT (-269731.4510953667 1321711.5820731171)
Oklahoma,Latimer County,9484,40077,42409,POINT (67964.69400576071 1313256.9261968075)
Oklahoma,Le Flore County,48201,40079,47026,POINT (117456.16277189345 1316202.8345713017)
Oklahoma,Lincoln County,33502,40081,54922,POINT (-79037.44403298487 1405822.5968868316)
Oklahoma,Logan County,49752,40083,76331,POINT (-129086.80510102304 1430648.926564523)
Oklahoma,Love County,10157,40085,64723,POINT (-113679.70567923042 1210456.373597711)
Oklahoma,McClain County,41910,40087,75474,POINT (-130833.26928683495 1329084.254085367)
Oklahoma,McCurtain County,30844,40089,44465,POINT (112416.42858509446 1228703.000022779)
Oklahoma,McIntosh County,18950,40091,43700,POINT (30070.715738469877 1368527.5900837258)
Oklahoma,Major County,7749,40093,63840,POINT (-225482.34412184096 1476660.4359511829)
Oklahoma,Marshall County,15339,40095,51341,POINT (-70448.19908492101 1217843.8003162828)
Oklahoma,Mayes County,39053,40097,50174,POINT (68357.60478527544 1472803.7593873218)
Oklahoma,Murray County,13878,40099,60307,POINT (-97348.6199214842 1269319.1043996715)
Oklahoma,Muskogee County,66245,40101,53035,POINT (55877.9396829724 1395602.9677555282)
Oklahoma,Noble County,10922,40103,61415,POINT (-109262.68300873434 1483065.657870229)
Oklahoma,Nowata County,9325,40105,54339,POINT (33676.7666525098 1528232.9105342934)
Oklahoma,Okfuskee County,11272,40107,43544,POINT (-29357.493652922185 1378887.1116197573)
Oklahoma,Oklahoma County,798283,40109,61580,POINT (-126453.89479474604 1389457.6306022932)
Oklahoma,Okmulgee County,36688,40111,45754,POINT (3202.955183925369 1399158.1506426432)
Oklahoma,Osage County,45792,40113,58677,POINT (-35093.677015331166 1509224.3898933316)
Oklahoma,Ottawa County,30229,40115,47855,POINT (105129.0532305976 1532964.286763788)
Oklahoma,Pawnee County,15560,40117,54690,POINT (-62545.8942276799 1474528.6996024975)
Oklahoma,Payne County,81649,40119,51236,POINT (-87093.80497313135 1447821.2654708575)
Oklahoma,Pittsburg County,43787,40121,47930,POINT (22724.97475233662 1318021.955373654)
Oklahoma,Pontotoc County,38094,40123,56077,POINT (-62074.69394137694 1296771.0201441783)
Oklahoma,Pottawatomie County,72553,40125,52695,POINT (-85688.13071599699 1350283.3816034836)
Oklahoma,Pushmataha County,10793,40127,39267,POINT (56890.35266445269 1261721.4878619637)
Oklahoma,Roger Mills County,3428,40129,55183,POINT (-331544.1237623625 1410147.7210964432)
Oklahoma,Rogers County,95405,40131,72952,POINT (35198.24103103248 1480238.9525607778)
Oklahoma,Seminole County,23512,40133,44114,POINT (-55714.72056805191 1345395.0201364034)
Oklahoma,Sequoyah County,39249,40135,47450,POINT (111927.4139294583 1382725.4151763262)
Oklahoma,Stephens County,42823,40137,55309,POINT (-168695.60265111004 1270918.2523003242)
Oklahoma,Texas County,21291,40139,60719,POINT (-485276.44645422 1536540.1352785495)
Oklahoma,Tillman County,6943,40141,44333,POINT (-267142.0377470176 1260988.2932778872)
Oklahoma,Tulsa County,670708,40143,63442,POINT (5340.32385816197 1452090.0128055215)
Oklahoma,Wagoner County,81401,40145,73851,POINT (42991.55360167009 1434395.7838975352)
Oklahoma,Washington County,52606,40147,61704,POINT (8394.317068074475 1518659.3230443622)
Oklahoma,Washita County,10903,40149,54789,POINT (-269735.6444512621 1363621.115980067)
Oklahoma,Woods County,8603,40151,54020,POINT (-253353.64414694917 1528467.2877428832)
Oklahoma,Woodward County,20418,40153,61248,POINT (-289824.2381574305 1491096.3977486414)
Oregon,Baker County,16731,41001,54382,POINT (-1699395.2010440985 2607988.641745531)
Oregon,Benton County,93615,41003,70117,POINT (-2146321.542092293 2701046.5547494083)
Oregon,Clackamas County,422512,41005,96915,POINT (-2032696.3433848335 2748809.4589198213)
Oregon,Clatsop County,41157,41007,63667,POINT (-2115672.5548390257 2866611.8576470115)
Oregon,Columbia County,52716,41009,77572,POINT (-2074776.6394010645 2848422.899576216)
Oregon,Coos County,64976,41011,55983,POINT (-2236788.027016576 2574700.803510665)
Oregon,Crook County,24930,41013,69563,POINT (-1921119.201020396 2597701.426029776)
Oregon,Curry County,23518,41015,54595,POINT (-2267654.7085892493 2500557.766849669)
Oregon,Deschutes County,199470,41017,84281,POINT (-1994890.0949843212 2591224.250425839)
Oregon,Douglas County,111292,41019,55837,POINT (-2164199.653693255 2565298.2250494864)
Oregon,Gilliam County,2015,41021,69038,POINT (-1875014.4217702025 2726947.1069159796)
Oregon,Grant County,7233,41023,58348,POINT (-1807624.0161293943 2608758.767927147)
Oregon,Harney County,7504,41025,56001,POINT (-1842753.2582523287 2453196.594230568)
Oregon,Hood River County,23897,41027,75818,POINT (-1979574.7747191507 2771938.459093516)
